Domain,IP,Status
invtest08.sdcc.bnl.icu,"8.218.208.240, 47.91.170.222, 47.76.127.217",Active
invtest08.sdcc.bnl.uk,"76.223.54.146, 13.248.169.48",Active
invtest08.sdcc.bnl.in,86.111.242.221,Active
invtest08.sdcc.bnl.us,103.224.182.238,Active
invtest08.sdcc.bnl.ru,45.130.41.107,Active
jenkins1.nsls2.bnl.gov,130.199.180.30,Active
jenkins1.nsls2.bnl.de,103.224.182.245,Active
jenkins1.nsls2.bnl.net,64.237.52.187,Active
jenkins1.nsls2.bnl.uk,"13.248.169.48, 76.223.54.146",Active
jenkins1.nsls2.bnl.us,103.224.182.238,Active
jenkins1.nsls2.bnl.in,86.111.242.221,Active
jenkins1.nsls2.bnl.cn,170.33.12.185,Active
jenkins1.nsls2.bnl.ru,45.130.41.107,Active
jenkins1.nsls2.bnl.icu,"8.218.208.240, 47.91.170.222, 47.76.127.217",Active
jeol6300.em.bnl.gov,130.199.119.36,Active
jeol6300.em.bnl.de,103.224.182.245,Active
jeol6300.em.bnl.net,64.237.52.187,Active
jeol6300.em.bnl.uk,"13.248.169.48, 76.223.54.146",Active
jeol6300.em.bnl.cn,170.33.12.185,Active
jeol6300.em.bnl.us,103.224.182.238,Active
jeol6300.em.bnl.icu,"47.76.127.217, 47.91.170.222, 8.218.208.240",Active
jeol6300.em.bnl.in,86.111.242.221,Active
jeol6300.em.bnl.ru,45.130.41.107,Active
jf0725-921.t208-64.sdcc.bnl.gov,198.125.208.65,Active
jf0725-921.t208-64.sdcc.bnl.net,64.237.52.187,Active
jf0725-921.t208-64.sdcc.bnl.de,103.224.182.245,Active
jf0725-921.t208-64.sdcc.bnl.uk,"76.223.54.146, 13.248.169.48",Active
jf0725-921.t208-64.sdcc.bnl.icu,"8.218.208.240, 47.76.127.217, 47.91.170.222",Active
jf0725-921.t208-64.sdcc.bnl.in,86.111.242.221,Active
jf0725-921.t208-64.sdcc.bnl.cn,170.33.12.185,Active
jf0725-921.t208-64.sdcc.bnl.ru,45.130.41.107,Active
jf0725-921.t208-64.sdcc.bnl.us,103.224.182.238,Active
jf0725-921.t209-0.sdcc.bnl.gov,198.125.209.1,Active
jf0725-921.t209-0.sdcc.bnl.net,64.237.52.187,Active
jf0725-921.t209-0.sdcc.bnl.de,103.224.182.245,Active
jf0725-921.t209-0.sdcc.bnl.cn,170.33.12.185,Active
jf0725-921.t209-0.sdcc.bnl.uk,"13.248.169.48, 76.223.54.146",Active
jf0725-921.t209-0.sdcc.bnl.us,103.224.182.238,Active
jf0725-921.t209-0.sdcc.bnl.icu,"47.76.127.217, 8.218.208.240, 47.91.170.222",Active
jf0725-921.t209-0.sdcc.bnl.in,86.111.242.221,Active
jf0725-921.t209-0.sdcc.bnl.ru,45.130.41.107,Active
jf0725-921.t209-64.sdcc.bnl.de,103.224.182.245,Active
jf0725-921.t209-64.sdcc.bnl.gov,198.125.209.65,Active
jf0725-921.t209-64.sdcc.bnl.cn,170.33.12.185,Active
jf0725-921.t209-64.sdcc.bnl.net,64.237.52.187,Active
jf0725-921.t209-64.sdcc.bnl.icu,"47.76.127.217, 47.91.170.222, 8.218.208.240",Active
jf0725-921.t209-64.sdcc.bnl.uk,"13.248.169.48, 76.223.54.146",Active
jf0725-921.t209-64.sdcc.bnl.in,86.111.242.221,Active
jf0725-921.t209-64.sdcc.bnl.us,103.224.182.238,Active
jf0725-921.t209-64.sdcc.bnl.ru,45.130.41.107,Active
jitsi.sdcc.bnl.de,103.224.182.245,Active
jitsi.sdcc.bnl.gov,198.125.210.28,Active
jitsi.sdcc.bnl.cn,170.33.12.185,Active
jitsi.sdcc.bnl.net,64.237.52.187,Active
jitsi.sdcc.bnl.icu,"8.218.208.240, 47.76.127.217, 47.91.170.222",Active
jitsi.sdcc.bnl.in,86.111.242.221,Active
jitsi.sdcc.bnl.uk,"13.248.169.48, 76.223.54.146",Active
jitsi.sdcc.bnl.us,103.224.182.238,Active
jitsi.sdcc.bnl.ru,45.130.41.107,Active
jobs.bnl.de,103.224.182.245,Active
jobs.bnl.net,64.237.52.187,Active
jobs.bnl.in,86.111.242.221,Active
jobs.bnl.uk,"13.248.169.48, 76.223.54.146",Active
jobs.bnl.cn,170.33.12.185,Active
jobs.bnl.icu,"47.91.170.222, 8.218.208.240, 47.76.127.217",Active
jobs.bnl.us,103.224.182.238,Active
jobs.bnl.ru,45.130.41.107,Active
jobs.bnl.gov,"54.86.210.79, 23.22.144.44, 13.219.6.124, 34.236.206.116, 98.83.235.92, 54.160.71.8",Active
lad-156269.c-ad.bnl.gov,130.199.106.51,Active
lad-156269.c-ad.bnl.de,103.224.182.245,Active
lad-156269.c-ad.bnl.net,64.237.52.187,Active
lad-156269.c-ad.bnl.cn,170.33.12.185,Active
lad-156269.c-ad.bnl.uk,"13.248.169.48, 76.223.54.146",Active
lad-156269.c-ad.bnl.us,103.224.182.238,Active
lad-156269.c-ad.bnl.ru,45.130.41.107,Active
lad-156269.c-ad.bnl.icu,"47.91.170.222, 47.76.127.217, 8.218.208.240",Active
lad-156269.c-ad.bnl.in,86.111.242.221,Active
lar.bnl.de,103.224.182.245,Active
lar.bnl.gov,130.199.22.180,Active
lar.bnl.net,64.237.52.187,Active
lar.bnl.in,86.111.242.221,Active
lar.bnl.cn,170.33.12.185,Active
lar.bnl.uk,"76.223.54.146, 13.248.169.48",Active
lar.bnl.us,103.224.182.238,Active
lar.bnl.icu,"47.76.127.217, 8.218.208.240, 47.91.170.222",Active
lar.bnl.ru,45.130.41.107,Active
lb1-ext.nsls2.bnl.de,103.224.182.245,Active
lb1-ext.nsls2.bnl.gov,198.125.209.27,Active
lb1-ext.nsls2.bnl.cn,170.33.12.185,Active
lb1-ext.nsls2.bnl.net,64.237.52.187,Active
lb1-ext.nsls2.bnl.icu,"47.76.127.217, 8.218.208.240, 47.91.170.222",Active
lb1-ext.nsls2.bnl.in,86.111.242.221,Active
lb1-ext.nsls2.bnl.uk,"13.248.169.48, 76.223.54.146",Active
lb1-ext.nsls2.bnl.us,103.224.182.238,Active
lb1-ext.nsls2.bnl.ru,45.130.41.107,Active
lb2-ext.nsls2.bnl.gov,198.125.209.35,Active
lbne.bnl.gov,"13.219.6.124, 23.22.144.44, 34.236.206.116, 54.86.210.79, 54.160.71.8, 98.83.235.92",Active
lbne.bnl.de,103.224.182.245,Active
lbne.bnl.net,64.237.52.187,Active
lbne.bnl.icu,"47.76.127.217, 8.218.208.240, 47.91.170.222",Active
lbne.bnl.uk,"76.223.54.146, 13.248.169.48",Active
lbne.bnl.cn,170.33.12.185,Active
lbne.bnl.us,103.224.182.238,Active
lbne.bnl.in,86.111.242.221,Active
lbne.bnl.ru,45.130.41.107,Active
ldms-build.bnl.gov,130.199.4.90,Active
ldms-build.bnl.de,103.224.182.245,Active
ldms-build.bnl.net,64.237.52.187,Active
ldms-build.bnl.cn,170.33.12.185,Active
ldms-build.bnl.uk,"76.223.54.146, 13.248.169.48",Active
ldms-build.bnl.in,86.111.242.221,Active
ldms-build.bnl.us,103.224.182.238,Active
ldms-build.bnl.icu,"47.91.170.222, 47.76.127.217, 8.218.208.240",Active
ldms-build.bnl.ru,45.130.41.107,Active
ldmsgateway.bnl.gov,130.199.4.92,Active
ldmsgateway.bnl.de,103.224.182.245,Active
ldmsgateway.bnl.net,64.237.52.187,Active
ldmsgateway.bnl.uk,"76.223.54.146, 13.248.169.48",Active
ldmsgateway.bnl.in,86.111.242.221,Active
ldmsgateway.bnl.us,103.224.182.238,Active
ldmsgateway.bnl.cn,170.33.12.185,Active
ldmsgateway.bnl.icu,"8.218.208.240, 47.76.127.217, 47.91.170.222",Active
ldmsgateway.bnl.ru,45.130.41.107,Active
lfc.sdcc.bnl.de,103.224.182.245,Active
lfc.sdcc.bnl.gov,198.125.208.11,Active
lfc.sdcc.bnl.net,64.237.52.187,Active
lfc.sdcc.bnl.uk,"13.248.169.48, 76.223.54.146",Active
lfc.sdcc.bnl.in,86.111.242.221,Active
lfc.sdcc.bnl.us,103.224.182.238,Active
lfc.sdcc.bnl.cn,170.33.12.185,Active
lfc.sdcc.bnl.icu,"8.218.208.240, 47.76.127.217, 47.91.170.222",Active
lfc.sdcc.bnl.ru,45.130.41.107,Active
lhcmon.bnl.gov,192.12.15.23,Active
lhcmon.bnl.de,103.224.182.245,Active
lhcmon.bnl.net,64.237.52.187,Active
lhcmon.bnl.icu,"8.218.208.240, 47.76.127.217, 47.91.170.222",Active
lhcmon.bnl.cn,170.33.12.185,Active
lhcmon.bnl.uk,"13.248.169.48, 76.223.54.146",Active
lhcmon.bnl.us,103.224.182.238,Active
lhcmon.bnl.in,86.111.242.221,Active
lhcmon.bnl.ru,45.130.41.107,Active
lhcmon2.bnl.gov,192.12.15.6,Active
lhcmon3.bnl.net,64.237.52.187,Active
lhcmon3.bnl.gov,192.12.15.8,Active
lhcmon3.bnl.de,103.224.182.245,Active
lhcmon3.bnl.cn,170.33.12.185,Active
lhcmon3.bnl.us,103.224.182.238,Active
lhcmon3.bnl.uk,"76.223.54.146, 13.248.169.48",Active
lhcmon3.bnl.in,86.111.242.221,Active
lhcmon3.bnl.ru,45.130.41.107,Active
lhcmon3.bnl.icu,"8.218.208.240, 47.91.170.222, 47.76.127.217",Active
lhcperfmon.bnl.gov,192.12.15.26,Active
lhcperfmon.bnl.de,103.224.182.245,Active
lhcperfmon.bnl.net,64.237.52.187,Active
lhcperfmon.bnl.uk,"76.223.54.146, 13.248.169.48",Active
lhcperfmon.bnl.us,103.224.182.238,Active
lhcperfmon.bnl.in,86.111.242.221,Active
lhcperfmon.bnl.ru,45.130.41.107,Active
lhcperfmon.bnl.cn,170.33.12.185,Active
lhcperfmon.bnl.icu,"47.76.127.217, 47.91.170.222, 8.218.208.240",Active
license.itd.bnl.gov,130.199.74.15,Active
license.itd.bnl.net,64.237.52.187,Active
license.itd.bnl.icu,"47.76.127.217, 8.218.208.240, 47.91.170.222",Active
license.itd.bnl.in,86.111.242.221,Active
license.itd.bnl.cn,170.33.12.185,Active
license.itd.bnl.uk,"76.223.54.146, 13.248.169.48",Active
license.itd.bnl.us,103.224.182.238,Active
license.itd.bnl.ru,45.130.41.107,Active
license.itd.bnl.de,103.224.182.245,Active
lightshowai.bnl.de,103.224.182.245,Active
lightshowai.bnl.cn,170.33.12.185,Active
lightshowai.bnl.gov,"54.86.210.79, 13.219.6.124, 98.83.235.92, 23.22.144.44, 34.236.206.116, 54.160.71.8",Active
lightshowai.bnl.net,64.237.52.187,Active
lightshowai.bnl.icu,"8.218.208.240, 47.91.170.222, 47.76.127.217",Active
lightshowai.bnl.in,86.111.242.221,Active
lightshowai.bnl.uk,"76.223.54.146, 13.248.169.48",Active
lightshowai.bnl.us,103.224.182.238,Active
lightshowai.bnl.ru,45.130.41.107,Active
lisf-drop.bnl.gov,130.199.4.81,Active
lisf-drop.bnl.de,103.224.182.245,Active
lisf-drop.bnl.net,64.237.52.187,Active
lisf-drop.bnl.in,86.111.242.221,Active
lisf-drop.bnl.uk,"13.248.169.48, 76.223.54.146",Active
lisf-drop.bnl.cn,170.33.12.185,Active
lisf-drop.bnl.icu,"47.76.127.217, 47.91.170.222, 8.218.208.240",Active
lisf-drop.bnl.us,103.224.182.238,Active
lisf-drop.bnl.ru,45.130.41.107,Active
lists.bnl.gov,130.199.3.23,Active
lists.bnl.net,64.237.52.187,Active
lists.bnl.de,103.224.182.245,Active
lists.bnl.cn,170.33.12.185,Active
lists.bnl.icu,"47.91.170.222, 8.218.208.240, 47.76.127.217",Active
lists.bnl.in,86.111.242.221,Active
lists.bnl.uk,"13.248.169.48, 76.223.54.146",Active
lists.bnl.us,103.224.182.238,Active
lists.bnl.ru,45.130.41.107,Active
login-dev.bnl.gov,"13.219.6.124, 34.236.206.116, 23.22.144.44, 54.86.210.79, 54.160.71.8, 98.83.235.92",Active
login-dev.bnl.net,64.237.52.187,Active
login-dev.bnl.icu,"47.91.170.222, 8.218.208.240, 47.76.127.217",Active
login-dev.bnl.uk,"13.248.169.48, 76.223.54.146",Active
login-dev.bnl.in,86.111.242.221,Active
login-dev.bnl.us,103.224.182.238,Active
login-dev.bnl.cn,170.33.12.185,Active
login-dev.bnl.ru,45.130.41.107,Active
login.bnl.gov,"54.86.210.79, 54.160.71.8, 13.219.6.124, 34.236.206.116, 98.83.235.92, 23.22.144.44",Active
login.bnl.de,103.224.182.245,Active
login.bnl.in,86.111.242.221,Active
login.bnl.cn,170.33.12.185,Active
login.bnl.net,64.237.52.187,Active
login-dev.bnl.de,103.224.182.245,Active
login.bnl.icu,"47.76.127.217, 47.91.170.222, 8.218.208.240",Active
login.bnl.uk,"13.248.169.48, 76.223.54.146",Active
login.bnl.us,103.224.182.238,Active
login.bnl.ru,45.130.41.107,Active
lsst01.sdcc.bnl.gov,198.125.210.19,Active
lsst01.sdcc.bnl.de,103.224.182.245,Active
lsst01.sdcc.bnl.net,64.237.52.187,Active
lsst01.sdcc.bnl.uk,"76.223.54.146, 13.248.169.48",Active
lsst01.sdcc.bnl.us,103.224.182.238,Active
lsst01.sdcc.bnl.cn,170.33.12.185,Active
lsst01.sdcc.bnl.icu,"47.91.170.222, 47.76.127.217, 8.218.208.240",Active
lsst01.sdcc.bnl.in,86.111.242.221,Active
lsst01.sdcc.bnl.ru,45.130.41.107,Active
lycastus.phy.bnl.gov,130.199.22.68,Active
lycastus.phy.bnl.net,64.237.52.187,Active
lycastus.phy.bnl.de,103.224.182.245,Active
lycastus.phy.bnl.icu,"47.76.127.217, 8.218.208.240, 47.91.170.222",Active
lycastus.phy.bnl.uk,"76.223.54.146, 13.248.169.48",Active
lycastus.phy.bnl.us,103.224.182.238,Active
lycastus.phy.bnl.in,86.111.242.221,Active
lycastus.phy.bnl.cn,170.33.12.185,Active
lycastus.phy.bnl.ru,45.130.41.107,Active
mail.bnl.gov,130.199.3.171,Active
mail.bnl.cn,170.33.12.185,Active
mail.bnl.com,50.239.68.45,Active
mail.bnl.de,103.224.182.245,Active
mail.bnl.net,64.237.52.187,Active
mail.bnl.uk,"76.223.54.146, 13.248.169.48",Active
mail.bnl.us,103.224.182.238,Active
mail.bnl.icu,"47.91.170.222, 47.76.127.217, 8.218.208.240",Active
mail.bnl.info,151.11.83.117,Active
mail.bnl.in,86.111.242.221,Active
mail.bnl.ru,45.130.41.107,Active
metprt1.das.bnl.gov,130.199.208.151,Active
metprt1.das.bnl.de,103.224.182.245,Active
metprt1.das.bnl.net,64.237.52.187,Active
metprt1.das.bnl.in,86.111.242.221,Active
metprt1.das.bnl.uk,"13.248.169.48, 76.223.54.146",Active
metprt1.das.bnl.us,103.224.182.238,Active
metprt1.das.bnl.cn,170.33.12.185,Active
metprt1.das.bnl.ru,45.130.41.107,Active
metprt1.das.bnl.icu,"47.91.170.222, 8.218.208.240, 47.76.127.217",Active
mirror.bnl.gov,"34.236.206.116, 13.219.6.124, 23.22.144.44, 98.83.235.92, 54.160.71.8, 54.86.210.79",Active
mirror2.bnl.gov,130.199.4.91,Active
mirror2.bnl.de,103.224.182.245,Active
mirror2.bnl.cn,170.33.12.185,Active
mirror2.bnl.icu,"8.218.208.240, 47.91.170.222, 47.76.127.217",Active
mirror2.bnl.in,86.111.242.221,Active
mirror2.bnl.uk,"13.248.169.48, 76.223.54.146",Active
mirror2.bnl.us,103.224.182.238,Active
mirror2.bnl.ru,45.130.41.107,Active
mirror2.bnl.net,64.237.52.187,Active
misentry.bnl.gov,130.199.4.43,Active
misentry.bnl.de,103.224.182.245,Active
misentry.bnl.net,64.237.52.187,Active
misentry.bnl.icu,"8.218.208.240, 47.91.170.222, 47.76.127.217",Active
misentry.bnl.uk,"13.248.169.48, 76.223.54.146",Active
misentry.bnl.us,103.224.182.238,Active
misentry.bnl.cn,170.33.12.185,Active
misentry.bnl.ru,45.130.41.107,Active
misentry.bnl.in,86.111.242.221,Active
mobileiron.bnl.de,103.224.182.245,Active
mobileiron.bnl.net,64.237.52.187,Active
mobileiron.bnl.cn,170.33.12.185,Active
mobileiron.bnl.gov,130.199.4.46,Active
mobileiron.bnl.icu,"8.218.208.240, 47.91.170.222, 47.76.127.217",Active
mobileiron.bnl.in,86.111.242.221,Active
mobileiron.bnl.uk,"76.223.54.146, 13.248.169.48",Active
mobileiron.bnl.ru,45.130.41.107,Active
mobileiron.bnl.us,103.224.182.238,Active
monitoring.sdcc.bnl.gov,198.125.209.38,Active
monitoring.sdcc.bnl.net,64.237.52.187,Active
monitoring.sdcc.bnl.cn,170.33.12.185,Active
monitoring.sdcc.bnl.uk,"13.248.169.48, 76.223.54.146",Active
monitoring.sdcc.bnl.us,103.224.182.238,Active
monitoring.sdcc.bnl.in,86.111.242.221,Active
monitoring.sdcc.bnl.icu,"47.76.127.217, 8.218.208.240, 47.91.170.222",Active
monitoring.sdcc.bnl.ru,45.130.41.107,Active
monitoring.sdcc.bnl.de,103.224.182.245,Active
mps.itd.bnl.de,103.224.182.245,Active
mps.itd.bnl.net,64.237.52.187,Active
mps.itd.bnl.cn,170.33.12.185,Active
mps.itd.bnl.in,86.111.242.221,Active
mps.itd.bnl.uk,"76.223.54.146, 13.248.169.48",Active
mps.itd.bnl.icu,"8.218.208.240, 47.76.127.217, 47.91.170.222",Active
mps.itd.bnl.us,103.224.182.238,Active
mps.itd.bnl.ru,45.130.41.107,Active
mps.itd.bnl.gov,130.199.4.38,Active
mq01.starp.bnl.gov,130.199.60.231,Active
mq01.starp.bnl.de,103.224.182.245,Active
mq01.starp.bnl.net,64.237.52.187,Active
mq01.starp.bnl.in,86.111.242.221,Active
mq01.starp.bnl.uk,"13.248.169.48, 76.223.54.146",Active
mq01.starp.bnl.cn,170.33.12.185,Active
mq01.starp.bnl.us,103.224.182.238,Active
mq01.starp.bnl.ru,45.130.41.107,Active
mq01.starp.bnl.icu,"47.91.170.222, 8.218.208.240, 47.76.127.217",Active
nagios-cloud.bnl.gov,54.83.9.163,Active
nagios-cloud.bnl.de,103.224.182.245,Active
nagios-cloud.bnl.net,64.237.52.187,Active
nagios-cloud.bnl.in,86.111.242.221,Active
nagios-cloud.bnl.icu,"47.91.170.222, 8.218.208.240, 47.76.127.217",Active
nagios-cloud.bnl.uk,"13.248.169.48, 76.223.54.146",Active
nagios-cloud.bnl.us,103.224.182.238,Active
nagios-cloud.bnl.cn,170.33.12.185,Active
nagios-cloud.bnl.ru,45.130.41.107,Active
netengtb-core-a.itd.bnl.de,103.224.182.245,Active
netengtb-core-a.itd.bnl.cn,170.33.12.185,Active
netengtb-core-a.itd.bnl.gov,130.199.1.192,Active
netengtb-core-a.itd.bnl.net,64.237.52.187,Active
netengtb-core-a.itd.bnl.icu,"47.91.170.222, 47.76.127.217, 8.218.208.240",Active
netengtb-core-a.itd.bnl.in,86.111.242.221,Active
netengtb-core-a.itd.bnl.uk,"76.223.54.146, 13.248.169.48",Active
netengtb-core-a.itd.bnl.us,103.224.182.238,Active
netengtb-core-a.itd.bnl.ru,45.130.41.107,Active
nlps01.sdcc.bnl.gov,198.125.210.26,Active
nlps01.sdcc.bnl.de,103.224.182.245,Active
nlps01.sdcc.bnl.cn,170.33.12.185,Active
nlps01.sdcc.bnl.net,64.237.52.187,Active
nlps01.sdcc.bnl.icu,"47.91.170.222, 8.218.208.240, 47.76.127.217",Active
nlps01.sdcc.bnl.uk,"13.248.169.48, 76.223.54.146",Active
nlps01.sdcc.bnl.in,86.111.242.221,Active
nlps01.sdcc.bnl.us,103.224.182.238,Active
nlps01.sdcc.bnl.ru,45.130.41.107,Active
nm.itd.bnl.de,103.224.182.245,Active
nm.itd.bnl.gov,130.199.4.15,Active
nm.itd.bnl.net,64.237.52.187,Active
nm.itd.bnl.uk,"76.223.54.146, 13.248.169.48",Active
nm.itd.bnl.us,103.224.182.238,Active
nm.itd.bnl.cn,170.33.12.185,Active
nm.itd.bnl.in,86.111.242.221,Active
nm.itd.bnl.icu,"47.76.127.217, 8.218.208.240, 47.91.170.222",Active
nm.itd.bnl.ru,45.130.41.107,Active
nndc-outside-vip.bnl.gov,130.199.3.176,Active
nndc-outside-vip.bnl.de,103.224.182.245,Active
nndc-outside-vip.bnl.net,64.237.52.187,Active
nndc-outside-vip.bnl.cn,170.33.12.185,Active
nndc-outside-vip.bnl.uk,"76.223.54.146, 13.248.169.48",Active
nndc-outside-vip.bnl.icu,"8.218.208.240, 47.76.127.217, 47.91.170.222",Active
nndc-outside-vip.bnl.us,103.224.182.238,Active
nndc-outside-vip.bnl.in,86.111.242.221,Active
nndc-outside-vip.bnl.ru,45.130.41.107,Active
nnsdset01.sdcc.bnl.gov,198.125.209.71,Active
nnsdset01.sdcc.bnl.de,103.224.182.245,Active
nnsdset01.sdcc.bnl.cn,170.33.12.185,Active
nnsdset01.sdcc.bnl.net,64.237.52.187,Active
nnsdset01.sdcc.bnl.icu,"47.91.170.222, 47.76.127.217, 8.218.208.240",Active
nnsdset01.sdcc.bnl.in,86.111.242.221,Active
nnsdset01.sdcc.bnl.uk,"13.248.169.48, 76.223.54.146",Active
nnsdset01.sdcc.bnl.us,103.224.182.238,Active
nnsdset01.sdcc.bnl.ru,45.130.41.107,Active
nnsdset02.sdcc.bnl.gov,198.125.209.72,Active
nnsdset02.sdcc.bnl.de,103.224.182.245,Active
nnsdset02.sdcc.bnl.net,64.237.52.187,Active
nnsdset02.sdcc.bnl.cn,170.33.12.185,Active
nnsdset02.sdcc.bnl.uk,"13.248.169.48, 76.223.54.146",Active
nnsdset02.sdcc.bnl.icu,"47.91.170.222, 47.76.127.217, 8.218.208.240",Active
nnsdset02.sdcc.bnl.us,103.224.182.238,Active
nnsdset02.sdcc.bnl.in,86.111.242.221,Active
nnsdset02.sdcc.bnl.ru,45.130.41.107,Active
nnsdssh01.sdcc.bnl.gov,198.125.209.70,Active
nnsdssh01.sdcc.bnl.de,103.224.182.245,Active
nnsdssh01.sdcc.bnl.net,64.237.52.187,Active
nnsdssh01.sdcc.bnl.cn,170.33.12.185,Active
nnsdssh01.sdcc.bnl.uk,"13.248.169.48, 76.223.54.146",Active
nnsdssh01.sdcc.bnl.in,86.111.242.221,Active
nnsdssh01.sdcc.bnl.us,103.224.182.238,Active
nnsdssh01.sdcc.bnl.icu,"8.218.208.240, 47.91.170.222, 47.76.127.217",Active
nnsdssh01.sdcc.bnl.ru,45.130.41.107,Active
noncompliant.s154.bnl.gov,130.199.154.12,Active
noncompliant.s154.bnl.cn,170.33.12.185,Active
noncompliant.s154.bnl.de,103.224.182.245,Active
noncompliant.s154.bnl.net,64.237.52.187,Active
noncompliant.s154.bnl.in,86.111.242.221,Active
noncompliant.s154.bnl.uk,"76.223.54.146, 13.248.169.48",Active
noncompliant.s154.bnl.us,103.224.182.238,Active
noncompliant.s154.bnl.icu,"47.91.170.222, 8.218.208.240, 47.76.127.217",Active
noncompliant.s154.bnl.ru,45.130.41.107,Active
npps.bnl.gov,130.199.22.180,Active
npps.bnl.net,64.237.52.187,Active
npps.bnl.de,103.224.182.245,Active
npps.bnl.icu,"47.76.127.217, 8.218.208.240, 47.91.170.222",Active
npps.bnl.uk,"13.248.169.48, 76.223.54.146",Active
npps.bnl.us,103.224.182.238,Active
npps.bnl.in,86.111.242.221,Active
npps.bnl.cn,170.33.12.185,Active
npps.bnl.ru,45.130.41.107,Active
nprucio01.sdcc.bnl.gov,192.153.161.21,Active
nprucio02.sdcc.bnl.gov,192.153.161.22,Active
nprucio03.sdcc.bnl.gov,192.153.161.23,Active
nprucio03.sdcc.bnl.de,103.224.182.245,Active
nprucio03.sdcc.bnl.cn,170.33.12.185,Active
nprucio03.sdcc.bnl.net,64.237.52.187,Active
nprucio03.sdcc.bnl.uk,"76.223.54.146, 13.248.169.48",Active
nprucio03.sdcc.bnl.in,86.111.242.221,Active
nprucio03.sdcc.bnl.us,103.224.182.238,Active
nprucio03.sdcc.bnl.icu,"47.76.127.217, 8.218.208.240, 47.91.170.222",Active
nprucio03.sdcc.bnl.ru,45.130.41.107,Active
nprucio04.sdcc.bnl.gov,192.153.161.24,Active
ns0.bnl.gov,130.199.128.31,Active
ns0.dl3.bnl.de,"103.224.212.10, 103.224.182.10",Active
ns0.dl3.bnl.net,64.237.52.187,Active
ns0.dl3.bnl.cn,170.33.12.185,Active
ns0.dl3.bnl.in,86.111.242.221,Active
ns0.dl3.bnl.us,"103.224.182.10, 103.224.212.10",Active
ns0.dl3.bnl.icu,"8.218.208.240, 47.91.170.222, 47.76.127.217",Active
ns0.dl3.bnl.ru,45.130.41.107,Active
ns0.dl3.bnl.gov,130.199.56.1,Active
ns0.dl3.bnl.uk,"76.223.54.146, 13.248.169.48",Active
ns1.dl3.bnl.gov,130.199.56.33,Active
ns1.dl3.bnl.de,"103.224.182.9, 103.224.212.9",Active
ns1.dl3.bnl.net,64.237.52.187,Active
ns1.dl3.bnl.icu,"47.76.127.217, 47.91.170.222, 8.218.208.240",Active
ns1.dl3.bnl.in,86.111.242.221,Active
ns1.dl3.bnl.uk,"13.248.169.48, 76.223.54.146",Active
ns1.dl3.bnl.us,"103.224.182.9, 103.224.212.9",Active
ns1.dl3.bnl.cn,170.33.12.185,Active
ns1.dl3.bnl.ru,45.130.41.107,Active
ns2.bnl.de,"103.224.212.10, 103.224.182.10",Active
ns2.bnl.gov,130.199.4.6,Active
ns2.bnl.cn,170.33.12.185,Active
ns2.bnl.net,64.237.52.187,Active
ns2.bnl.in,86.111.242.221,Active
ns2.bnl.uk,"13.248.169.48, 76.223.54.146",Active
ns2.bnl.icu,"8.218.208.240, 47.76.127.217, 47.91.170.222",Active
ns2.bnl.us,"103.224.182.10, 103.224.212.10",Active
ns2.bnl.ru,45.130.41.107,Active
ns3.bnl.net,64.237.52.187,Active
ns3.bnl.de,"103.224.182.9, 103.224.212.9",Active
ns3.bnl.uk,"76.223.54.146, 13.248.169.48",Active
ns3.bnl.gov,130.199.3.8,Active
ns3.bnl.us,"103.224.182.9, 103.224.212.9",Active
ns3.bnl.in,86.111.242.221,Active
ns3.bnl.cn,170.33.12.185,Active
ns3.bnl.ru,45.130.41.107,Active
ns3.bnl.icu,"47.91.170.222, 47.76.127.217, 8.218.208.240",Active
nsrl.bnl.de,103.224.182.245,Active
nsrl.bnl.gov,"54.86.210.79, 13.219.6.124, 98.83.235.92, 23.22.144.44, 34.236.206.116, 54.160.71.8",Active
nsrl.bnl.net,64.237.52.187,Active
nsrl.bnl.cn,170.33.12.185,Active
nsrl.bnl.uk,"13.248.169.48, 76.223.54.146",Active
nsrl.bnl.us,103.224.182.238,Active
nsrl.bnl.in,86.111.242.221,Active
nsrl.bnl.icu,"47.91.170.222, 8.218.208.240, 47.76.127.217",Active
nsrl.bnl.ru,45.130.41.107,Active
ntp.bnl.gov,130.199.4.77,Active
ntppub.bnl.gov,130.199.4.77,Active
ntppub.bnl.net,64.237.52.187,Active
ntppub.bnl.cn,170.33.12.185,Active
ntppub.bnl.de,103.224.182.245,Active
ntppub.bnl.in,86.111.242.221,Active
ntppub.bnl.uk,"76.223.54.146, 13.248.169.48",Active
ntppub.bnl.icu,"8.218.208.240, 47.91.170.222, 47.76.127.217",Active
ntppub.bnl.us,103.224.182.238,Active
ntppub.bnl.ru,45.130.41.107,Active
nxent01.sdcc.bnl.de,103.224.182.245,Active
nxent01.sdcc.bnl.gov,198.125.209.32,Active
